mqtt.len,mqtt.topic_len,frame.cap_len,frame.time_delta,mqtt.clientid_len,mqtt.conack.flags.reserved,connect_gap,mqtt.conack.flags.sp,publish_gap,frame.len,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.uname,mqtt.conflag.retain
0.0,0.0,54,5.6e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000129,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
176.0,64.0,1514,0.0018595,0.0,0.0,0.0,0.0,526.079941034317,1514,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,0.00061,0.0,0.0,0.0,0.0,-259.0473630428314,1514,0.0,0.0,0.0,0.0,0.0
167.0,62.0,1514,0.000325,0.0,0.0,0.0,0.0,-0.1542630195617675,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000389,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000116,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.2e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,9.3e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
156.0,62.0,1514,4.7e-05,0.0,0.0,0.0,0.0,-265.87332701683044,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,76,0.0018595,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0
169.0,62.0,1514,0.000332,0.0,0.0,0.0,0.0,266.2020049095154,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000123,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,8.7e-05,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000819,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
168.0,64.0,1514,0.0018595,0.0,0.0,0.0,0.0,-267.0696280002594,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.0018595,0.0,0.0,0.0,0.0,1.183263063430786,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,117,0.00068,0.0,0.0,0.0,0.0,0.0,117,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,3.8e-05,0.0,0.0,0.0,0.0,521.861762046814,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
170.0,62.0,1514,0.000428,0.0,0.0,0.0,0.0,0.8777179718017578,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,8.9e-05,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
169.0,62.0,780,0.000129,0.0,0.0,0.0,0.0,2.04339599609375,780,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000115,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,6.6e-05,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
149.0,61.0,1514,0.0018595,0.0,0.0,0.0,0.0,-256.3450469970703,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.0018595,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,0.000481,0.0,0.0,0.0,0.0,-4.01007604598999,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,7.7e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000103,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,61.0,1514,3.6e-05,0.0,0.0,0.0,0.0,-264.7464208602905,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000721,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000221,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
156.0,62.0,1361,0.001069,0.0,0.0,0.0,0.0,524.0673987865448,1361,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000109,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.8e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000109,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,64,0.000312,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,3.6e-05,0.0,0.0,0.0,0.0,-258.61595392227173,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000842,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,0.000605,0.0,0.0,0.0,0.0,257.54716300964355,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,85,2.3e-05,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000121,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000957,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,5.8e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000113,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,6.1e-05,0.0,0.0,0.0,0.0,-256.8450529575348,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,4.6e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.001258,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
169.0,62.0,1514,0.000474,0.0,0.0,0.0,0.0,-268.1194911003113,1514,0.0,0.0,0.0,0.0,0.0
160.0,62.0,1514,2.7e-05,0.0,0.0,0.0,0.0,268.2654840946197,1514,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,0.000496,0.0,0.0,0.0,0.0,253.10790991783145,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000111,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,4.477579116821289,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000122,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,72,0.0018595,0.0,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,0.0,0.0
155.0,63.0,1514,0.000753,0.0,0.0,0.0,0.0,-523.118378162384,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.3e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,5.5e-05,0.0,0.0,0.0,0.0,262.8366332054138,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.5e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.6e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,2.6e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001157,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
172.0,62.0,1514,0.000406,0.0,0.0,0.0,0.0,258.4900529384613,1514,0.0,0.0,0.0,0.0,0.0
162.0,64.0,1471,4.5e-05,0.0,0.0,0.0,0.0,-2.856598138809204,1471,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001649,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000382,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000484,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000115,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.00033,0.0,0.0,0.0,0.0,-518.2727928161621,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000134,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.00056,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
148.0,64.5,1514,7e-05,0.0,0.0,0.0,0.0,525.7937269210815,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000109,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,0.001693,0.0,0.0,0.0,0.0,-3.997282028198242,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.0018595,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
159.0,63.0,1514,0.000205,0.0,0.0,0.0,0.0,-524.1310958862305,1514,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,0.000569,0.0,0.0,0.0,0.0,1.0496978759765625,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.001259,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000102,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,690,6.7e-05,0.0,0.0,0.0,0.0,0.0,690,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.00011,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,4.6e-05,0.0,0.0,0.0,0.0,525.4320909976959,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,4.9e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
159.0,62.0,1286,0.000627,0.0,0.0,0.0,0.0,-3.0662589073181152,1286,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000113,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000119,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,64.0,1514,0.000879,0.0,0.0,0.0,0.0,-520.9809710979462,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,1.8e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1139,0.00141,0.0,0.0,0.0,0.0,5.956556081771851,1139,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,3.7e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001823,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,473,6.7e-05,0.0,0.0,0.0,0.0,0.0,473,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.000127,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000111,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,62.0,1456,0.0018595,0.0,0.0,0.0,0.0,261.5323369503021,1456,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.0018595,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
166.0,64.0,1514,2.7e-05,0.0,0.0,0.0,0.0,-269.9300320148468,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000117,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,0.000923,0.0,0.0,0.0,0.0,0.7747011184692383,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.00158,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,4.8e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,518,0.000934,0.0,0.0,0.0,0.0,0.0,518,0.0,0.0,0.0,0.0,0.0
0.0,0.0,599,0.0018595,0.0,0.0,0.0,0.0,0.0,599,0.0,0.0,0.0,0.0,0.0
0.0,0.0,376,9e-05,0.0,0.0,0.0,0.0,0.0,376,0.0,0.0,0.0,0.0,0.0
162.0,64.0,613,4.1e-05,0.0,0.0,0.0,0.0,524.309327840805,613,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.001337,0.0,0.0,0.0,0.0,-522.9259819984436,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.0018595,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,5e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
163.0,62.0,1514,0.001008,0.0,0.0,0.0,0.0,521.5181841850281,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,132,3.2e-05,0.0,0.0,0.0,0.0,0.0,132,0.0,0.0,0.0,0.0,0.0
159.0,63.0,1514,4.7e-05,0.0,0.0,0.0,0.0,-520.9511530399323,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000129,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000189,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000913,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,147,9.4e-05,0.0,0.0,0.0,0.0,0.0,147,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000681,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
166.0,63.0,223,0.0018595,0.0,0.0,0.0,0.0,263.5321218967438,223,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000111,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.5e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,64,0.000455,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000211,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000163,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1320,0.000111,0.0,0.0,0.0,0.0,0.0,1320,0.0,0.0,0.0,0.0,0.0
0.0,0.0,79,0.000156,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000136,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
175.0,64.0,299,3.1e-05,0.0,0.0,0.0,0.0,-1.2517850399017334,299,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000316,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,9.6e-05,0.0,0.0,0.0,0.0,2.221235990524292,1514,0.0,0.0,0.0,0.0,0.0
174.0,62.0,1514,0.000422,0.0,0.0,0.0,0.0,2.8517420291900635,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000106,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
172.0,64.0,1514,0.000938,0.0,0.0,0.0,0.0,255.3949720859528,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,123,7.8e-05,0.0,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000116,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000118,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.5e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
158.0,61.0,215,0.0018595,0.0,0.0,0.0,0.0,-260.44102692604065,215,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,0.001077,0.0,0.0,0.0,0.0,-263.54635405540466,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000211,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000125,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000116,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,8.5e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000217,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.2e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
159.0,63.0,1514,0.000459,0.0,0.0,0.0,0.0,-0.8052549362182617,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,587,7.2e-05,0.0,0.0,0.0,0.0,0.0,587,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,79,0.0018595,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0
148.0,60.5,64,0.0018595,0.0,0.0,0.0,0.0,183.12121176719663,64,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,6.8e-05,0.0,0.0,0.0,0.0,83.66607618331909,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,1.7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,2.7307708263397217,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,111,1.8e-05,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0
148.0,64.5,1514,0.000951,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.001143,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,72,0.000232,0.0,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,0.0,0.0
0.0,0.0,78,0.000198,0.0,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.0018595,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000141,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000281,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,0.000134,0.0,0.0,0.0,0.0,-268.3026649951935,1514,0.0,0.0,0.0,0.0,0.0
148.0,0.0,105,2.8e-05,37.0,0.0,-0.1891679763793945,0.0,0.0,105,0.0,1.0,0.0,0.0,0.0
0.0,0.0,74,0.000775,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,7.1e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.0012,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
148.0,0.0,60,0.000612,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
164.0,62.0,1090,4e-05,0.0,0.0,0.0,0.0,263.1447880268097,1090,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,2.9e-05,0.0,0.0,0.0,0.0,7.033858060836792,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,6.4e-05,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,0.000662,0.0,0.0,0.0,0.0,-4.820214033126831,1514,0.0,0.0,0.0,0.0,0.0
148.0,0.0,56,0.0018595,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0
165.0,64.0,1514,5.5e-05,0.0,0.0,0.0,0.0,-0.4470839500427246,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000116,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.5e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,1.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,4.1e-05,0.0,0.0,0.0,0.0,-264.66193890571594,1514,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,0.00121,0.0,0.0,0.0,0.0,523.3003540039062,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
158.0,62.0,1514,0.000445,0.0,0.0,0.0,0.0,-0.8554232120513916,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.6e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
170.0,63.0,1514,6.1e-05,0.0,0.0,0.0,0.0,-517.6548249721527,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.001439,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,2.8e-05,0.0,0.0,0.0,0.0,258.1053011417389,1514,0.0,0.0,0.0,0.0,0.0
162.0,64.0,1514,0.00031,0.0,0.0,0.0,0.0,253.6247320175171,1514,0.0,0.0,0.0,0.0,0.0
169.0,62.0,1514,3.8e-05,0.0,0.0,0.0,0.0,7.851024866104126,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
153.0,63.0,1514,2.6e-05,0.0,0.0,0.0,0.0,-259.71559405326843,1514,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1497,0.000725,0.0,0.0,0.0,0.0,-266.71951484680176,1497,0.0,0.0,0.0,0.0,0.0
168.0,62.0,905,0.000387,0.0,0.0,0.0,0.0,269.6947548389435,905,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.001556,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,64.0,1514,0.000331,0.0,0.0,0.0,0.0,256.7655382156372,1514,0.0,0.0,0.0,0.0,0.0
170.0,64.0,1514,3e-05,0.0,0.0,0.0,0.0,-0.1659421920776367,1514,0.0,0.0,0.0,0.0,0.0
172.0,63.0,1514,3e-05,0.0,0.0,0.0,0.0,-258.5911099910736,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,6.4e-05,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,0.000302,0.0,0.0,0.0,0.0,-259.30781292915344,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,7.3e-05,0.0,0.0,0.0,0.0,-1.6673800945281982,1514,0.0,0.0,0.0,0.0,0.0
164.0,64.0,1514,0.000765,0.0,0.0,0.0,0.0,260.27544713020325,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,4.9e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000126,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,3.9e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.000823,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
0.0,0.0,165,4.9e-05,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,0.0,0.0,0.0
162.0,63.0,550,0.001634,0.0,0.0,0.0,0.0,-265.8043010234833,550,0.0,0.0,0.0,0.0,0.0
175.0,63.0,1514,0.00072,0.0,0.0,0.0,0.0,524.3855719566345,1514,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,0.0018595,0.0,0.0,0.0,0.0,-524.3362200260162,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,3.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
149.0,63.0,1514,6e-05,0.0,0.0,0.0,0.0,263.7245299816132,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,8e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
155.0,63.0,1514,0.000245,0.0,0.0,0.0,0.0,259.5269901752472,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,8.7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
