frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.val,mqtt.kalive,mqtt.len,mqtt.msgtype,mqtt.qos,mqtt.topic_len,publish_gap,connect_gap,type
0.00034,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.8e-05,1514.0,1514.0,0.0,0.0,0.0,167.0,3.0,0.0,63.0,0.0,0.0,DoS
9.3e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.4e-05,1514.0,1514.0,0.0,0.0,0.0,171.0,3.0,0.0,62.0,0.0,0.0,DoS
7.2e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.1e-05,1423.0,1423.0,0.0,0.0,0.0,162.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000219,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,62.0,0.0,0.0,DoS
0.002571,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000215,1484.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.003894,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000537,1514.0,1514.0,0.0,0.0,0.0,155.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000513,229.0,229.0,0.0,0.0,0.0,172.0,3.0,0.0,61.0,0.0005660057067871094,0.0,DoS
3.9e-05,124.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
2.9e-05,1514.0,1514.0,0.0,0.0,0.0,165.0,3.0,0.0,63.0,0.0,0.0,DoS
5e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000149,1514.0,1514.0,0.0,108.0,0.0,100.0,6.0,1.0,12337.0,0.0,0.0,DoS
0.000587,1514.0,1514.0,0.0,0.0,0.0,158.0,3.0,0.0,64.0,0.0,0.0,DoS
5.6e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.00016,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000457,1514.0,1514.0,0.0,0.0,0.0,163.0,3.0,0.0,63.0,0.0,0.0,DoS
2.5e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5.8e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000582,1464.0,1464.0,0.0,0.0,0.0,170.0,3.0,0.0,64.0,0.0006899833679199219,0.0,DoS
0.00015,920.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
9.7e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000583,1514.0,1514.0,0.0,0.0,0.0,170.0,3.0,0.0,64.0,0.0,0.0,DoS
6.2e-05,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,62.0,0.0,0.0,DoS
2.5e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.4e-05,1287.0,1287.0,0.0,0.0,0.0,162.0,3.0,0.0,63.0,0.0,0.0,DoS
0.002004,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.9e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000471,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.003228,1117.0,1117.0,0.0,0.0,0.0,159.0,3.0,0.0,64.0,0.0,0.0,DoS
5.2e-05,1514.0,1514.0,0.0,0.0,0.0,158.0,3.0,0.0,64.0,5.1975250244140625e-05,0.0,DoS
0.000138,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000102,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000328,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.9e-05,1484.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000121,1514.0,1514.0,0.0,0.0,0.0,165.0,3.0,0.0,64.0,0.0,0.0,DoS
7.1e-05,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000239,1484.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.9e-05,1514.0,1514.0,0.0,0.0,0.0,167.0,3.0,0.0,64.0,4.887580871582031e-05,0.0,DoS
0.00011,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
7.6e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.051077,56.0,56.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,DoS
9.4e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000552,1348.0,1348.0,0.0,0.0,0.0,171.0,3.0,0.0,64.0,0.0,0.0,DoS
5.1e-05,1514.0,1514.0,0.0,0.0,0.0,166.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000126,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.7e-05,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,63.0,0.0,0.0,DoS
2.9e-05,1514.0,1514.0,0.0,0.0,0.0,165.0,3.0,0.0,63.0,0.0,0.0,DoS
9.7e-05,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.007057,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,61.0,0.0,0.0,DoS
9e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5.7e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.2e-05,1514.0,1514.0,0.0,0.0,0.0,160.0,3.0,0.0,63.0,0.0,0.0,DoS
6.4e-05,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,64.0,0.0,0.0,DoS
0.010265,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000534,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3e-05,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,64.0,0.0,0.0,DoS
7.3e-05,1514.0,1514.0,0.0,0.0,0.0,162.0,3.0,0.0,63.0,0.0,0.0,DoS
9.6e-05,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.033485,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.1e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.491903,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000114,1514.0,1514.0,0.0,0.0,0.0,163.0,3.0,0.0,63.0,0.0,0.0,DoS
0.001107,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
6.6e-05,1514.0,1514.0,0.0,0.0,0.0,171.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000524,1514.0,1514.0,0.0,0.0,0.0,161.0,3.0,0.0,63.0,0.0,0.0,DoS
8.4e-05,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
1.7e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5e-05,1141.0,1141.0,0.0,0.0,0.0,163.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000139,893.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000473,1514.0,1514.0,0.0,0.0,0.0,166.0,3.0,0.0,64.0,0.0,0.0,DoS
0.000775,1514.0,1514.0,0.0,0.0,0.0,169.0,3.0,0.0,62.0,0.0,0.0,DoS
0.00112,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.8e-05,1514.0,1514.0,0.0,0.0,0.0,172.0,3.0,0.0,64.0,0.0,0.0,DoS
4.2e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.4e-05,1320.0,1320.0,0.0,0.0,0.0,159.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000119,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000225,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000405,1514.0,1514.0,0.0,0.0,0.0,161.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000969,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000507,1514.0,1514.0,0.0,0.0,0.0,165.0,3.0,0.0,63.0,0.0005509853363037109,0.0,DoS
3.1e-05,1514.0,1514.0,0.0,0.0,0.0,165.0,3.0,0.0,63.0,0.0,0.0,DoS
0.001234,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000101,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000364,1514.0,1514.0,0.0,0.0,0.0,157.0,3.0,0.0,63.0,0.0,0.0,DoS
5.5e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000126,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.4e-05,586.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.3e-05,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000379,652.0,652.0,0.0,0.0,0.0,170.0,3.0,0.0,63.0,0.0,0.0,DoS
6.3e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000326,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000374,1514.0,1514.0,0.0,0.0,0.0,161.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000323,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000455,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.002431,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5.6e-05,1484.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.7e-05,1514.0,1514.0,0.0,0.0,0.0,161.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000742,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,64.0,0.0,0.0,DoS
0.004577,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.004848,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,63.0,0.0,0.0,DoS
3e-05,607.0,607.0,0.0,0.0,0.0,166.0,3.0,0.0,64.0,3.0040740966796875e-05,0.0,DoS
0.001618,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6e-05,1514.0,1514.0,0.0,0.0,0.0,175.0,3.0,0.0,63.0,0.0,0.0,DoS
0.00767,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.2e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.001405,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.002515,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.8e-05,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000137,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000104,1392.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.3e-05,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.3e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000285,1514.0,1514.0,0.0,0.0,0.0,163.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000643,1514.0,1514.0,0.0,0.0,0.0,161.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000847,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
7.2e-05,1514.0,1514.0,0.0,0.0,0.0,159.0,3.0,0.0,62.0,0.0,0.0,DoS
2.1e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.3e-05,1514.0,1514.0,0.0,0.0,0.0,163.0,3.0,0.0,61.0,0.0,0.0,DoS
0.001774,413.0,413.0,0.0,0.0,0.0,168.0,3.0,0.0,61.0,0.0,0.0,DoS
5.5e-05,554.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000245,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000131,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000341,1514.0,1514.0,0.0,0.0,0.0,174.0,3.0,0.0,64.0,0.0,0.0,DoS
2e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000516,1514.0,1514.0,0.0,0.0,0.0,157.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000127,1514.0,1514.0,0.0,0.0,0.0,176.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000229,1514.0,1514.0,0.0,0.0,0.0,158.0,3.0,0.0,63.0,0.0,0.0,DoS
0.001962,1482.0,1482.0,0.0,0.0,0.0,160.0,3.0,0.0,63.0,0.0,0.0,DoS
6.1e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.006129,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000707,219.0,219.0,0.0,0.0,0.0,162.0,3.0,0.0,62.0,0.0007839202880859375,0.0,DoS
0.000116,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.8e-05,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,64.0,0.0,0.0,DoS
0.00012,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.2e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.7e-05,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
9.3e-05,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.8e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
6.8e-05,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.4e-05,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
7.2e-05,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000121,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.008916,884.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.7e-05,1514.0,1514.0,0.0,0.0,0.0,163.0,3.0,0.0,63.0,0.0,0.0,DoS
0.00018,1514.0,1514.0,0.0,0.0,0.0,155.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000893,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000129,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000264,1514.0,1514.0,0.0,0.0,0.0,167.0,3.0,0.0,62.0,0.0,0.0,DoS
0.007329,228.0,228.0,0.0,0.0,0.0,171.0,3.0,0.0,62.0,0.007328987121582031,0.0,DoS
6.3e-05,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,64.0,0.0,0.0,DoS
6.6e-05,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.00017,1514.0,1514.0,0.0,0.0,0.0,160.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000468,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.004299,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5.9e-05,1514.0,1514.0,0.0,0.0,0.0,160.0,3.0,0.0,61.0,0.0,0.0,DoS
4.5e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.00012,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.5e-05,1514.0,1514.0,0.0,0.0,0.0,159.0,3.0,0.0,63.0,0.0,0.0,DoS
4e-05,1299.0,1299.0,0.0,0.0,0.0,171.0,3.0,0.0,64.0,0.0,0.0,DoS
0.000152,1514.0,1514.0,0.0,0.0,0.0,166.0,3.0,0.0,62.0,0.0,0.0,DoS
0.001067,1514.0,1514.0,0.0,0.0,0.0,167.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000141,1464.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.5e-05,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.002051,1317.0,1317.0,0.0,0.0,0.0,161.0,3.0,0.0,63.0,0.0,0.0,DoS
7.3e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
8.3e-05,1514.0,1514.0,0.0,0.0,0.0,150.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000447,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.5e-05,1464.0,1464.0,0.0,0.0,0.0,163.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000111,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.007591,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000109,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000757,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000114,1464.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.00402,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.014384,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.019694,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
3.4e-05,1514.0,1514.0,0.0,0.0,0.0,159.0,3.0,0.0,63.0,3.409385681152344e-05,0.0,DoS
0.000449,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,64.0,0.0,0.0,DoS
0.002208,1514.0,1514.0,0.0,0.0,0.0,167.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000164,1514.0,1514.0,0.0,0.0,0.0,162.0,3.0,0.0,63.0,0.0,0.0,DoS
0.003441,1514.0,1514.0,0.0,0.0,0.0,166.0,3.0,0.0,64.0,0.0,0.0,DoS
0.000521,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.001115,1085.0,1085.0,0.0,0.0,0.0,173.0,3.0,0.0,63.0,0.0,0.0,DoS
9e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5.1e-05,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,64.0,0.0,0.0,DoS
3e-05,1514.0,1514.0,0.0,0.0,0.0,166.0,3.0,0.0,62.0,0.0,0.0,DoS
1.8e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
5.4e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.00026,1406.0,1406.0,0.0,0.0,0.0,162.0,3.0,0.0,62.0,0.0,0.0,DoS
5.1e-05,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
9.6e-05,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000102,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000154,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,64.0,0.0,0.0,DoS
8.4e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.9e-05,1514.0,1514.0,0.0,0.0,0.0,157.0,3.0,0.0,62.0,2.9087066650390625e-05,0.0,DoS
0.000149,1096.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000388,1514.0,1514.0,0.0,0.0,0.0,168.0,3.0,0.0,63.0,0.0005679130554199219,0.0,DoS
5.5e-05,1514.0,1514.0,0.0,0.0,0.0,162.0,3.0,0.0,62.0,0.0,0.0,DoS
8.4e-05,1514.0,1514.0,0.0,0.0,0.0,158.0,3.0,0.0,62.0,0.0,0.0,DoS
0.000582,1514.0,1514.0,0.0,0.0,0.0,170.0,3.0,0.0,64.0,0.0,0.0,DoS
0.00081,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.7e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.4e-05,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
5.5e-05,1062.0,1062.0,0.0,0.0,0.0,157.0,3.0,0.0,61.0,0.0,0.0,DoS
0.000164,1484.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.9e-05,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,63.0,7.581710815429688e-05,0.0,DoS
0.000593,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000355,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5.8e-05,888.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000727,279.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.001593,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
9.4e-05,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000724,1514.0,1514.0,0.0,0.0,0.0,162.0,3.0,0.0,62.0,0.0,0.0,DoS
0.002984,496.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
7.7e-05,1514.0,1514.0,0.0,0.0,0.0,154.0,3.0,0.0,64.0,0.0,0.0,DoS
7.2e-05,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.007183,1514.0,1514.0,0.0,51.0,0.0,69.0,4.0,0.0,12850.0,0.0,0.0,DoS
0.001116,1514.0,1514.0,0.0,0.0,0.0,170.0,3.0,0.0,64.0,0.0,0.0,DoS
0.000387,1514.0,1514.0,0.0,0.0,0.0,165.0,3.0,0.0,63.0,0.0,0.0,DoS
6e-05,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000194,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,63.0,0.0,0.0,DoS
5.2e-05,1514.0,1514.0,0.0,0.0,0.0,156.0,3.0,0.0,62.0,0.0,0.0,DoS
0.001039,1514.0,1514.0,0.0,0.0,0.0,157.0,3.0,0.0,63.0,0.0,0.0,DoS
8.2e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.002821,1372.0,1372.0,0.0,0.0,0.0,158.0,3.0,0.0,61.0,0.006259918212890625,0.0,DoS
6.8e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.1e-05,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
5.8e-05,1514.0,1514.0,0.0,0.0,0.0,180.0,3.0,0.0,63.0,0.0,0.0,DoS
0.001168,598.0,598.0,0.0,0.0,0.0,163.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000313,1514.0,1514.0,0.0,0.0,0.0,166.0,3.0,0.0,62.0,0.0,0.0,DoS
6.6e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
6.1e-05,1514.0,1514.0,0.0,0.0,0.0,164.0,3.0,0.0,61.0,0.0,0.0,DoS
8.1e-05,534.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.1e-05,261.0,261.0,0.0,0.0,0.0,160.0,3.0,0.0,63.0,3.0994415283203125e-05,0.0,DoS
0.818583,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
7.7e-05,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
3.1e-05,1514.0,1514.0,0.0,0.0,0.0,171.0,3.0,0.0,64.0,0.0,0.0,DoS
0.000144,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000118,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
4.4e-05,1514.0,1514.0,0.0,0.0,0.0,170.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000576,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5.9e-05,1514.0,1514.0,0.0,0.0,0.0,167.0,3.0,0.0,64.0,0.0,0.0,DoS
4.9e-05,1514.0,1514.0,0.0,0.0,0.0,158.0,3.0,0.0,63.0,0.0,0.0,DoS
0.000113,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
2.1e-05,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.000472,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
7.5e-05,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
