mqtt.len,mqtt.topic_len,frame.cap_len,frame.time_delta,mqtt.clientid_len,mqtt.conack.flags.reserved,connect_gap,publish_gap,mqtt.conack.flags.sp,frame.len,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.uname,mqtt.conflag.retain
0.0,0.0,66,0.00095,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
161.0,62.0,1514,0.000153,0.0,0.0,0.0,-265.63321805000305,0.0,1514,0.0,0.0,0.0,0.0,0.0
165.0,64.0,1284,3.7e-05,0.0,0.0,0.0,0.5322909355163574,0.0,1284,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,9.3e-05,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,7.8e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
169.0,62.0,1514,0.000775,0.0,0.0,0.0,1.4431431293487549,0.0,1514,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,0.000612,0.0,0.0,0.0,264.26392698287964,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.00014,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.001338,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,156,2.2e-05,0.0,0.0,0.0,0.0,0.0,156,0.0,0.0,0.0,0.0,0.0
161.0,61.0,1514,3e-05,0.0,0.0,0.0,0.2598359584808349,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000183,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1387,4e-05,0.0,0.0,0.0,-1.8030250072479248,0.0,1387,0.0,0.0,0.0,0.0,0.0
0.0,0.0,896,0.0018595,0.0,0.0,0.0,0.0,0.0,896,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000738,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,6.1e-05,0.0,0.0,0.0,-264.50005412101746,0.0,1514,0.0,0.0,0.0,0.0,0.0
158.0,63.0,1514,6.6e-05,0.0,0.0,0.0,264.4956052303314,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000398,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
169.0,62.0,1514,6.5e-05,0.0,0.0,0.0,261.3179929256439,0.0,1514,0.0,0.0,0.0,0.0,0.0
158.0,61.0,1514,3e-05,0.0,0.0,0.0,-261.3439121246338,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,0.000713,0.0,0.0,0.0,-256.82258200645447,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000251,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,2.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000115,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000127,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
159.0,62.0,1279,0.0018595,0.0,0.0,0.0,259.1432220935821,0.0,1279,0.0,0.0,0.0,0.0,0.0
156.0,62.0,1514,0.000228,0.0,0.0,0.0,-260.3983581066132,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000127,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,64.0,640,0.000201,0.0,0.0,0.0,516.9151902198792,0.0,640,0.0,0.0,0.0,0.0,0.0
175.0,64.0,1514,2.8e-05,0.0,0.0,0.0,2.4992117881774902,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000125,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.0018595,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
171.0,63.0,1514,0.001693,0.0,0.0,0.0,-2.181973934173584,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,6.2e-05,0.0,0.0,0.0,-3.4099130630493164,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,8.1e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
164.0,63.0,1514,7.3e-05,0.0,0.0,0.0,-518.4085969924927,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000687,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,2.9e-05,0.0,0.0,0.0,0.2702059745788574,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,0.000496,0.0,0.0,0.0,518.1953630447388,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,5.7e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000145,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.0018595,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000108,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
160.0,62.0,1514,2.7e-05,0.0,0.0,0.0,-520.2393560409546,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000118,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.6e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.00012,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
156.0,62.0,1514,0.000721,0.0,0.0,0.0,265.46559619903564,0.0,1514,0.0,0.0,0.0,0.0,0.0
148.0,64.5,1514,6.5e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,63.0,82,0.001591,0.0,0.0,0.0,-265.10199904441833,0.0,82,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,6.2e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,268,7.2e-05,0.0,0.0,0.0,0.0,0.0,268,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
154.0,62.0,1514,7.3e-05,0.0,0.0,0.0,263.7099509239197,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
173.0,62.0,1514,6.6e-05,0.0,0.0,0.0,-256.3821589946747,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,926,0.0018595,0.0,0.0,0.0,263.90430212020874,0.0,926,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,0.000421,0.0,0.0,0.0,246.2089397907257,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,80,0.0018595,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0
161.0,62.0,1514,0.000817,0.0,0.0,0.0,-250.77563881874084,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.4e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,227,0.000114,0.0,0.0,0.0,0.0,0.0,227,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,0.000577,0.0,0.0,0.0,257.6127479076385,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
159.0,62.0,1514,0.000475,0.0,0.0,0.0,-256.94433403015137,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,64.0,1514,2.8e-05,0.0,0.0,0.0,-1.3867340087890625,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000112,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.000268,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.000139,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000414,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.001336,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000255,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001229,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,105,7.9e-05,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0
166.0,62.0,1514,0.000152,0.0,0.0,0.0,-267.372526884079,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.001044,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.001531,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,2.8e-05,0.0,0.0,0.0,2.003517866134644,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.0018595,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
169.0,63.0,1118,2.7e-05,0.0,0.0,0.0,522.4509620666504,0.0,1118,0.0,0.0,0.0,0.0,0.0
154.0,63.0,1514,0.000357,0.0,0.0,0.0,-515.4780149459839,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,63.0,1514,0.000137,0.0,0.0,0.0,518.0589289665222,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,5.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000228,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,61.0,1514,8e-05,0.0,0.0,0.0,-2.746886968612671,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000165,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
163.0,61.0,1514,4.5e-05,0.0,0.0,0.0,1.0365970134735107,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,62,0.0018595,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0
0.0,0.0,169,3.9e-05,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0
160.0,62.0,1514,0.0018595,0.0,0.0,0.0,-1.014981985092163,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000646,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
169.0,63.0,1514,0.00041,0.0,0.0,0.0,1.254122972488403,0.0,1514,0.0,0.0,0.0,0.0,0.0
155.0,62.0,1514,8.2e-05,0.0,0.0,0.0,-1.329015016555786,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,6.7e-05,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001264,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001088,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
164.0,62.0,1514,0.000214,0.0,0.0,0.0,-256.14676904678345,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,62.0,1514,0.00057,0.0,0.0,0.0,258.9455370903015,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,3.9e-05,0.0,0.0,0.0,-260.2392101287842,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000104,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,62.0,1514,0.0018595,0.0,0.0,0.0,258.9840021133423,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,100,7.3e-05,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,0.000457,0.0,0.0,0.0,-6.628878116607666,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,4.5e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
175.0,63.0,1514,0.000702,0.0,0.0,0.0,6.947962045669556,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1462,0.000131,0.0,0.0,0.0,-524.9288890361786,0.0,1462,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,5.3e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,8.7e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.0018595,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1392,0.000115,0.0,0.0,0.0,0.0,0.0,1392,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000949,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
152.0,62.0,1514,3.8e-05,0.0,0.0,0.0,267.57869505882263,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,0.000524,0.0,0.0,0.0,-266.079735994339,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000122,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,6.9e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.0018595,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000103,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,76,0.000178,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,2.6e-05,0.0,0.0,0.0,267.98284792900085,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.000203,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
153.0,63.0,1514,6.5e-05,0.0,0.0,0.0,253.31807017326355,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.2e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000736,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,5.7e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000282,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000162,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,7.3e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
163.0,63.0,1514,0.000431,0.0,0.0,0.0,-255.20129013061523,0.0,1514,0.0,0.0,0.0,0.0,0.0
169.0,64.0,1514,0.00032,0.0,0.0,0.0,-0.8448610305786133,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,63.0,1514,0.000135,0.0,0.0,0.0,-2.394023895263672,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000173,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000618,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,0.000303,0.0,0.0,0.0,259.578871011734,0.0,1514,0.0,0.0,0.0,0.0,0.0
174.0,64.0,1514,2.9e-05,0.0,0.0,0.0,-258.1806349754333,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.000117,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
152.0,63.0,1514,0.001852,0.0,0.0,0.0,-264.2732141017914,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,63.0,1514,0.000191,0.0,0.0,0.0,-1.6347250938415527,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,62,0.0018595,0.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0
161.0,61.0,1514,0.000743,0.0,0.0,0.0,267.7286581993103,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,64.0,1514,2.7e-05,0.0,0.0,0.0,-2.106365203857422,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,0.000114,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
172.0,62.0,1514,6.3e-05,0.0,0.0,0.0,257.94249200820923,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,3.1e-05,0.0,0.0,0.0,0.0666451454162597,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,6.1e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
148.0,60.5,81,0.0018595,0.0,0.0,0.0,-576.0208129882812,0.0,81,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.00014,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
157.0,62.0,1514,0.0018595,0.0,0.0,0.0,53.291563987731934,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.000112,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,0.001158,0.0,0.0,0.0,524.1840329170227,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,7.9e-05,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
169.0,62.0,1514,0.000312,0.0,0.0,0.0,-255.45446491241452,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,64.0,1514,0.0018595,0.0,0.0,0.0,256.26664185523987,0.0,1514,0.0,0.0,0.0,0.0,0.0
173.0,63.0,1514,0.000157,0.0,0.0,0.0,-524.0031309127808,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,114,0.0018595,0.0,0.0,0.0,0.0,0.0,114,0.0,0.0,0.0,0.0,0.0
148.0,0.0,606,0.001416,0.0,0.0,0.0,0.0,0.0,606,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,0.000188,0.0,0.0,0.0,264.6239321231842,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,63.0,1514,2.9e-05,0.0,0.0,0.0,-260.2174072265625,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,78,6.1e-05,0.0,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0
159.0,62.0,216,0.0018595,0.0,0.0,0.0,-7.374880790710449,0.0,216,0.0,0.0,0.0,0.0,0.0
0.0,0.0,104,0.000108,0.0,0.0,0.0,0.0,0.0,104,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74,8.6e-05,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0
165.0,63.0,1514,6.5e-05,0.0,0.0,0.0,7.372044801712036,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,5e-05,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.001543,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
170.0,63.0,1514,0.000317,0.0,0.0,0.0,259.85672521591187,0.0,1514,0.0,0.0,0.0,0.0,0.0
165.0,62.0,1514,0.000277,0.0,0.0,0.0,-266.6537301540375,0.0,1514,0.0,0.0,0.0,0.0,0.0
172.0,64.0,1514,0.000419,0.0,0.0,0.0,523.4590721130371,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,63.0,1514,0.000496,0.0,0.0,0.0,-2.6787891387939453,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.001017,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.0018595,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,8.9e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
172.0,63.0,1514,0.000348,0.0,0.0,0.0,-255.772176027298,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000912,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
151.0,62.0,1514,3.8e-05,0.0,0.0,0.0,1.1691300868988037,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,62.0,1514,0.000468,0.0,0.0,0.0,252.104975938797,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,46,0.0018595,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0
158.0,63.0,1514,0.00164,0.0,0.0,0.0,-515.5197420120239,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000671,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000122,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
162.0,63.0,287,0.001754,0.0,0.0,0.0,263.9849171638489,0.0,287,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000842,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.000216,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,3.8e-05,0.0,0.0,0.0,-264.76546597480774,0.0,1514,0.0,0.0,0.0,0.0,0.0
162.0,62.0,1514,0.000242,0.0,0.0,0.0,4.919219970703125,0.0,1514,0.0,0.0,0.0,0.0,0.0
169.0,63.0,1514,0.000676,0.0,0.0,0.0,517.0323419570923,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,9.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
172.0,63.0,1514,0.000804,0.0,0.0,0.0,-522.934828042984,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.000734,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.001296,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66,0.000289,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,0.00013,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,0.0018595,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
0.0,0.0,60,7.1e-05,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0
0.0,0.0,854,0.00015,0.0,0.0,0.0,0.0,0.0,854,0.0,0.0,0.0,0.0,0.0
164.0,61.0,1514,0.000798,0.0,0.0,0.0,264.9961910247803,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,63.0,1514,3.7e-05,0.0,0.0,0.0,1.1218440532684326,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,8.1e-05,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1484,0.000118,0.0,0.0,0.0,0.0,0.0,1484,0.0,0.0,0.0,0.0,0.0
171.0,64.0,1514,0.00048,0.0,0.0,0.0,256.5164909362793,0.0,1514,0.0,0.0,0.0,0.0,0.0
172.0,63.0,1462,4e-05,0.0,0.0,0.0,-521.0749769210815,0.0,1462,0.0,0.0,0.0,0.0,0.0
167.0,62.0,1514,0.000209,0.0,0.0,0.0,264.9328520298004,0.0,1514,0.0,0.0,0.0,0.0,0.0
167.0,63.0,1514,6.1e-05,0.0,0.0,0.0,-265.34398007392883,0.0,1514,0.0,0.0,0.0,0.0,0.0
160.0,63.0,1514,0.000863,0.0,0.0,0.0,523.4639580249786,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,62.0,1514,5.8e-05,0.0,0.0,0.0,-2.144124984741211,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,54,6.3e-05,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0
161.0,62.0,1514,6.1e-05,0.0,0.0,0.0,-2.8506100177764893,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000132,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
164.0,61.0,1514,7.1e-05,0.0,0.0,0.0,-520.7935931682587,0.0,1514,0.0,0.0,0.0,0.0,0.0
166.0,62.0,1514,0.000269,0.0,0.0,0.0,266.48057222366333,0.0,1514,0.0,0.0,0.0,0.0,0.0
161.0,64.0,1514,3e-05,0.0,0.0,0.0,0.4989168643951416,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,86,0.0018595,0.0,0.0,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,0.0
167.0,62.0,593,0.001552,0.0,0.0,0.0,-266.31458806991577,0.0,593,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000119,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
168.0,63.0,809,0.00062,0.0,0.0,0.0,525.120539188385,0.0,809,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1514,0.000441,0.0,0.0,0.0,0.0,0.0,1514,0.0,0.0,0.0,0.0,0.0
0.0,0.0,105,0.0018595,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0
0.0,0.0,102,3e-05,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0
159.0,62.0,1514,2.9e-05,0.0,0.0,0.0,-524.9086010456085,0.0,1514,0.0,0.0,0.0,0.0,0.0
