frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type,publish_gap,connect_gap
8.5e-05,8.5e-05,1522236223.821429,,853.430721,130.206.193.108,192.168.1.196,443.0,52619.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,169,,,,,1,,0,,,,169,,0,,58910,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000117,0.000117,1522235451.353145,,80.962437,91.189.89.118,192.168.1.196,443.0,51852.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,4690,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000125,0.000125,1522236019.617457,,649.226749,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,44546,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.3e-05,9.3e-05,1522235646.147522,,275.756814,192.168.1.227,151.101.133.108,37279.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,21336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.7e-05,1.7e-05,1522235419.265722,,48.875014,192.168.1.227,192.168.1.171,45689.0,1334.0,48:5a:3f:93:39:9c,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,2096,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000136,0.000136,1522236019.807089,,649.416381,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,45214,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000122,0.000122,1522236099.181536,,728.790828,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,51005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000203,0.000203,1522236252.849251,,882.458543,130.206.193.108,192.168.1.196,443.0,52645.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60911,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000105,0.000105,1522235598.001485,,227.610777,192.168.1.171,192.168.1.196,1883.0,52030.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,14463,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.001528,0.001528,1522235452.983619,,82.592911,,,,,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,206,,,,,1,,0,,,,206,,0,,5952,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000137,0.000137,1522235513.24104,,142.850332,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,11382,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000451,0.000451,1522236258.013828,,887.62312,130.206.193.108,192.168.1.196,443.0,52649.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,61500,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000255,0.000255,1522236124.328513,,753.937805,192.168.1.171,192.168.1.196,1883.0,52452.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,53927,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.001565,0.001565,1522235719.524648,,349.13394,192.168.1.194,192.229.220.133,34160.0,443.0,4c:74:03:07:92:4f,18:a6:f7:eb:77:26,238,,,,,1,,0,,,,238,,0,,27065,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.8e-05,1.8e-05,1522235419.285848,,48.89514,192.168.1.227,192.168.1.171,45690.0,1334.0,48:5a:3f:93:39:9c,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,2221,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7e-05,7e-05,1522235511.058773,,140.668065,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,11311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00029,0.00029,1522235865.359537,,494.968829,192.168.1.196,192.168.1.171,52158.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,167,,,,,1,,0,,,,167,,0,,38812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000113,0.000113,1522235854.148449,,483.757741,192.229.220.133,192.168.1.194,443.0,54331.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,1511,,,,,1,,0,,,,1511,,0,,35763,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.8e-05,6.8e-05,1522235478.329869,,107.939161,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,8779,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
3.9e-05,3.9e-05,1522235596.269037,,225.878329,192.168.1.196,192.168.1.171,52066.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,13917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.001089,0.001089,1522236246.952742,,876.562034,192.168.1.196,130.206.193.108,52641.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,60477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000939,0.000939,1522236039.938234,,669.547526,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,46856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.7e-05,9.7e-05,1522235736.261547,,365.870839,192.168.1.194,192.229.220.133,54331.0,443.0,4c:74:03:07:92:4f,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,29836,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000305,0.000305,1522235985.239765,,614.849057,192.168.1.171,192.168.1.196,1334.0,52310.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,43337,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.8e-05,8.8e-05,1522235660.267197,,289.876489,205.185.216.10,192.168.1.227,443.0,54132.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,24066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2.4e-05,2.4e-05,1522235418.966967,,48.576259,192.168.1.171,192.168.1.227,1334.0,45685.0,74:d4:35:ef:e5:5a,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,1192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
4.9e-05,4.9e-05,1522236252.82839,,882.437682,130.206.193.108,192.168.1.196,443.0,52645.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60887,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.5e-05,9.5e-05,1522236076.755724,,706.365016,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,49360,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000414,0.000414,1522235666.324063,,295.933355,,,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,275,,,,,1,,0,,,,275,,0,,24994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000168,0.000168,1522235451.787416,,81.396708,162.213.33.101,192.168.1.196,443.0,51861.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,5431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00014,0.00014,1522235596.228159,,225.837451,192.168.1.171,192.168.1.196,1883.0,52039.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,13750,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
6.4e-05,6.4e-05,1522235730.735169,,360.344461,192.168.1.227,192.168.1.199,,,48:5a:3f:93:39:9c,00:17:88:61:8e:ab,376,,,,,1,,0,,,,376,,0,,29089,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1.8e-05,1.8e-05,1522236202.361825,,831.971117,216.58.214.174,192.168.1.196,443.0,52556.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1484,,,,,1,,0,,,,1484,,0,,57238,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001018,0.001018,1522235637.600071,,267.209363,192.168.1.227,37.252.172.39,36704.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,20329,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000302,0.000302,1522235480.729491,,110.338783,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,9067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00024,0.00024,1522235709.644453,,339.253745,192.168.1.227,216.58.214.161,,,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,80,,,,,1,,0,,,,80,,0,,26142,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001019,0.001019,1522235985.442386,,615.051678,192.168.1.196,192.168.1.171,52310.0,1334.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,43427,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.7e-05,5.7e-05,1522235594.800596,,224.409888,216.58.214.174,192.168.1.194,443.0,48168.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,66,,,,,1,,0,,,,66,,0,,12975,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000123,0.000123,1522235500.601945,,130.211237,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,10484,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.6e-05,5.6e-05,1522235632.515302,,262.124594,192.168.1.227,82.98.162.78,54861.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,19613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00012,0.00012,1522235492.902492,,122.511784,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,9917,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.8e-05,5.8e-05,1522235459.001263,,88.610555,192.168.1.196,216.58.214.161,51895.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,6550,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.8e-05,6.8e-05,1522235518.512999,,148.122291,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,11951,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001051,0.001051,1522236038.04286,,667.652152,192.168.1.196,91.189.88.148,52316.0,80.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,46653,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000135,0.000135,1522236245.135675,,874.744967,130.206.193.108,192.168.1.196,443.0,52640.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60389,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.1e-05,8.1e-05,1522235752.807541,,382.416833,192.229.233.50,192.168.1.194,443.0,42492.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,550,,,,,1,,0,,,,550,,0,,30720,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.2e-05,9.2e-05,1522236262.175935,,891.785227,172.217.16.238,192.168.1.196,443.0,52553.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,92,,,,,1,,0,,,,92,,0,,61711,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001093,0.001093,1522236241.967877,,871.577169,130.206.193.108,192.168.1.196,443.0,52637.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000567,0.000567,1522235652.231011,,281.840303,192.168.1.227,52.3.95.241,46460.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,22311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000102,0.000102,1522235742.995197,,372.604489,173.194.188.7,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,30363,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.2e-05,9.2e-05,1522235495.529398,,125.13869,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,10052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9e-05,9e-05,1522236244.964894,,874.574186,130.206.193.108,192.168.1.196,443.0,52638.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60279,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.8e-05,5.8e-05,1522235865.581773,,495.191065,192.168.1.196,192.168.1.171,52236.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,100,,,,,1,,0,,,,100,,0,,39114,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
8e-05,8e-05,1522235709.679563,,339.288855,216.58.214.182,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,26205,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000126,0.000126,1522235709.648627,,339.257919,216.58.214.161,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,26158,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000947,0.000947,1522235480.730666,,110.339958,91.189.88.148,192.168.1.196,80.0,51903.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,9071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001264,0.001264,1522236202.106734,,831.716026,216.58.214.163,192.168.1.196,443.0,52566.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1484,,,,,1,,0,,,,1484,,0,,56988,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000258,0.000258,1522235927.695409,,557.304701,192.168.1.171,192.168.1.194,1334.0,57757.0,74:d4:35:ef:e5:5a,4c:74:03:07:92:4f,66,,,,,1,,0,,,,66,,0,,41372,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2.9e-05,2.9e-05,1522235606.328201,,235.937493,192.168.1.196,192.168.1.171,52003.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,129,,,,,1,,0,,,,129,,0,,17810,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
8.5e-05,8.5e-05,1522235827.412431,,457.021723,192.168.1.227,208.146.36.220,46221.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,34192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000163,0.000163,1522235632.505387,,262.114679,82.98.162.78,192.168.1.227,443.0,54861.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,19551,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00029,0.00029,1522236118.855395,,748.464687,192.168.1.171,192.168.1.196,1883.0,52503.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,51738,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2.4e-05,2.4e-05,1522235418.950411,,48.559703,192.168.1.171,192.168.1.227,1334.0,45686.0,74:d4:35:ef:e5:5a,48:5a:3f:93:39:9c,1514,,,,,1,,0,,,,1514,,0,,1117,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.8e-05,7.8e-05,1522235447.130514,,76.739806,192.168.1.196,40.127.142.76,51833.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,3757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6.9e-05,6.9e-05,1522236019.449061,,649.058353,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,44044,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000544,0.000544,1522236244.947561,,874.556853,130.206.193.108,192.168.1.196,443.0,52638.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000116,0.000116,1522235727.203692,,356.812984,192.229.233.50,192.168.1.194,443.0,42492.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,1514,,,,,1,,0,,,,1514,,0,,27644,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.3e-05,9.3e-05,1522236247.0885,,876.697792,130.206.193.108,192.168.1.196,443.0,52642.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,60586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000475,0.000475,1522235647.146937,,276.756229,192.168.1.227,52.31.137.171,52599.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,21618,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
9.8e-05,9.8e-05,1522235500.643609,,130.252901,192.168.1.196,91.189.88.148,51903.0,80.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,10541,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000595,0.000595,1522235647.155441,,276.764733,192.168.1.227,31.172.81.172,52565.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,21648,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000105,0.000105,1522235674.378243,,303.987535,192.168.1.227,104.126.86.74,51528.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,25430,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2.2e-05,2.2e-05,1522235930.156895,,559.766187,192.168.1.171,192.168.1.194,1334.0,57758.0,74:d4:35:ef:e5:5a,4c:74:03:07:92:4f,1514,,,,,1,,0,,,,1514,,0,,41866,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.8e-05,7.8e-05,1522236221.526664,,851.135956,130.206.193.108,192.168.1.196,443.0,52615.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,58866,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.3e-05,7.3e-05,1522236122.494706,,752.103998,192.168.1.171,192.168.1.196,1883.0,52322.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,52871,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
9.5e-05,9.5e-05,1522236202.835193,,832.444485,192.168.1.196,216.58.214.174,52570.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,141,,,,,1,,0,,,,141,,0,,57593,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.4e-05,8.4e-05,1522235985.34587,,614.955162,192.168.1.196,216.58.214.174,52311.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,100,,,,,1,,0,,,,100,,0,,43393,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00104,0.00104,1522235711.05913,,340.668422,216.58.214.182,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1378,,,,,1,,0,,,,1378,,0,,26441,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7.3e-05,7.3e-05,1522236201.744023,,831.353315,192.168.1.196,216.58.214.174,52556.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,56412,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8.3e-05,8.3e-05,1522235730.493136,,360.102428,130.206.193.108,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,28491,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5.3e-05,5.3e-05,1522236126.765568,,756.37486,192.168.1.196,192.168.1.171,52395.0,1883.0,30:5a:3a:62:72:80,74:d4:35:ef:e5:5a,54,,,,,1,,0,,,,54,,0,,54347,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.001111,0.001111,1522236200.881935,,830.491227,169.63.73.74,192.168.1.227,443.0,58194.0,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,67,,,,,1,,0,,,,67,,0,,55651,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000241,0.000241,1522236123.395222,,753.004514,192.168.1.171,192.168.1.196,1883.0,52336.0,74:d4:35:ef:e5:5a,30:5a:3a:62:72:80,60,,,,,1,,0,,,,60,,0,,53514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
0.000135,0.000135,1522236026.700659,,656.309951,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,45883,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000196,0.000196,1522236038.062207,,667.671499,91.189.88.148,192.168.1.196,80.0,52316.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,46704,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.00012,0.00012,1522235739.182276,,368.791568,192.229.220.133,192.168.1.194,443.0,54331.0,18:a6:f7:eb:77:26,4c:74:03:07:92:4f,1514,,,,,1,,0,,,,1514,,0,,30091,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.000139,0.000139,1522235458.058723,,87.668015,2.21.168.143,192.168.1.196,443.0,51893.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1514,,,,,1,,0,,,,1514,,0,,6227,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
7e-05,7e-05,1522235516.137306,,145.746598,192.168.1.196,91.189.88.148,51903.0,80.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,54,,,,,1,,0,,,,54,,0,,11715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001636,0.001636,1522235730.745958,,360.35525,130.206.193.108,192.168.1.227,,,18:a6:f7:eb:77:26,48:5a:3f:93:39:9c,1392,,,,,1,,0,,,,1392,,0,,29110,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0.001149,0.001149,1522235633.272984,,262.882276,192.168.1.227,108.177.15.157,33724.0,443.0,48:5a:3f:93:39:9c,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,19765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
