frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type,publish_gap,connect_gap
0.000127,0.000127,1535974802.986327,,2957.257815,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31186,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7e-05,7e-05,1535974802.986397,,2957.257885,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,86,,,,,1,,0,,,,86,,0,,31187,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.8e-05,7.8e-05,1535974802.986475,,2957.257963,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31188,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000117,0.000117,1535974802.986592,,2957.25808,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31189,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.7e-05,9.7e-05,1535974802.986741,,2957.258229,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000175,0.000175,1535974802.986984,,2957.258472,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31193,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.3e-05,4.3e-05,1535974802.987108,,2957.258596,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,86,,,,,1,,0,,,,86,,0,,31195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.8e-05,5.8e-05,1535974802.987166,,2957.258654,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31196,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000166,0.000166,1535974802.987332,,2957.25882,192.168.1.102,151.101.133.140,54342.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,260,,,,,1,,0,,,,260,,0,,31197,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000121,0.000121,1535974802.987453,,2957.258941,192.168.1.102,151.101.133.140,54340.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,260,,,,,1,,0,,,,260,,0,,31198,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.1e-05,7.1e-05,1535974802.987599,,2957.259087,192.168.1.102,151.101.133.140,54344.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31200,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5e-05,5e-05,1535974802.987839,,2957.259327,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.2e-05,5.2e-05,1535974802.987891,,2957.259379,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31204,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
3.8e-05,3.8e-05,1535974802.987929,,2957.259417,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,86,,,,,1,,0,,,,86,,0,,31205,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7e-05,7e-05,1535974802.988044,,2957.259532,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31207,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.1e-05,4.1e-05,1535974802.988085,,2957.259573,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,86,,,,,1,,0,,,,86,,0,,31208,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.8e-05,4.8e-05,1535974802.988182,,2957.25967,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31210,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
3.8e-05,3.8e-05,1535974802.98822,,2957.259708,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,86,,,,,1,,0,,,,86,,0,,31211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.3e-05,7.3e-05,1535974802.988293,,2957.259781,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31212,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.3e-05,7.3e-05,1535974802.988442,,2957.25993,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31214,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.7e-05,9.7e-05,1535974802.988539,,2957.260027,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,172,,,,,1,,0,,,,172,,0,,31215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000144,0.000144,1535974802.988683,,2957.260171,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31216,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.9e-05,5.9e-05,1535974802.988742,,2957.26023,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31217,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.2e-05,6.2e-05,1535974802.988987,,2957.260475,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31219,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.6e-05,6.6e-05,1535974802.989053,,2957.260541,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31220,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.3e-05,4.3e-05,1535974802.989096,,2957.260584,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31221,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000102,0.000102,1535974802.989198,,2957.260686,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000107,0.000107,1535974802.989305,,2957.260793,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000118,0.000118,1535974802.989423,,2957.260911,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31224,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00012,0.00012,1535974802.989543,,2957.261031,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.7e-05,8.7e-05,1535974802.98963,,2957.261118,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1255,,,,,1,,0,,,,1255,,0,,31226,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000185,0.000185,1535974802.989815,,2957.261303,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31227,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.5e-05,5.5e-05,1535974802.98987,,2957.261358,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,176,,,,,1,,0,,,,176,,0,,31228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
3.9e-05,3.9e-05,1535974802.989909,,2957.261397,151.101.133.140,192.168.1.102,443.0,54346.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,324,,,,,1,,0,,,,324,,0,,31229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.3e-05,6.3e-05,1535974802.992412,,2957.2639,192.168.1.102,151.101.133.140,54342.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31232,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6e-05,6e-05,1535974802.992472,,2957.26396,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31233,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.9e-05,5.9e-05,1535974802.992531,,2957.264019,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.7e-05,5.7e-05,1535974802.992588,,2957.264076,192.168.1.102,151.101.133.140,54340.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,98,,,,,1,,0,,,,98,,0,,31235,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.7e-05,5.7e-05,1535974802.992645,,2957.264133,192.168.1.102,151.101.133.140,54340.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31236,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.9e-05,5.9e-05,1535974802.992704,,2957.264192,192.168.1.102,151.101.133.140,54348.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,98,,,,,1,,0,,,,98,,0,,31237,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.1e-05,6.1e-05,1535974802.992822,,2957.26431,192.168.1.102,151.101.133.140,54350.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,98,,,,,1,,0,,,,98,,0,,31239,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.8e-05,5.8e-05,1535974802.992939,,2957.264427,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31241,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.7e-05,5.7e-05,1535974802.992996,,2957.264484,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31242,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000141,0.000141,1535974802.993193,,2957.264681,151.101.133.140,192.168.1.102,443.0,54342.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,132,,,,,1,,0,,,,132,,0,,31244,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6e-05,6e-05,1535974802.993253,,2957.264741,151.101.133.140,192.168.1.102,443.0,54340.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,132,,,,,1,,0,,,,132,,0,,31245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4e-05,4e-05,1535974802.993374,,2957.264862,151.101.133.140,192.168.1.102,443.0,54344.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,31247,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000862,0.000862,1535974802.994236,,2957.265724,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000124,0.000124,1535974802.99436,,2957.265848,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31249,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000609,0.000609,1535974802.994969,,2957.266457,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31250,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000105,0.000105,1535974802.995074,,2957.266562,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31251,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.9e-05,7.9e-05,1535974802.995153,,2957.266641,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31252,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000116,0.000116,1535974802.995269,,2957.266757,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31253,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000123,0.000123,1535974802.995392,,2957.26688,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31254,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.7e-05,9.7e-05,1535974802.995489,,2957.266977,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.3e-05,7.3e-05,1535974802.995562,,2957.26705,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31256,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000102,0.000102,1535974802.995664,,2957.267152,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31257,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000184,0.000184,1535974802.995848,,2957.267336,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31258,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.3e-05,8.3e-05,1535974802.995931,,2957.267419,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31259,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.1e-05,8.1e-05,1535974802.996012,,2957.2675,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31260,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.000182,0.000182,1535974802.996194,,2957.267682,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31261,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.7e-05,5.7e-05,1535974802.996251,,2957.267739,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,651,,,,,1,,0,,,,651,,0,,31262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.001856,0.001856,1535974802.998107,,2957.269595,151.101.133.140,192.168.1.102,443.0,54346.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,132,,,,,1,,0,,,,132,,0,,31263,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.5e-05,8.5e-05,1535974802.998192,,2957.26968,151.101.133.140,192.168.1.102,443.0,54342.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,97,,,,,1,,0,,,,97,,0,,31264,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.1e-05,4.1e-05,1535974802.998233,,2957.269721,151.101.133.140,192.168.1.102,443.0,54342.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,31265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.0003,0.0003,1535974802.998533,,2957.270021,151.101.133.140,192.168.1.102,443.0,54350.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,97,,,,,1,,0,,,,97,,0,,31266,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
8.9e-05,8.9e-05,1535974802.998622,,2957.27011,151.101.133.140,192.168.1.102,443.0,54350.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,31267,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4e-05,4e-05,1535974802.998706,,2957.270194,151.101.133.140,192.168.1.102,443.0,54340.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,31269,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.1e-05,4.1e-05,1535974802.998747,,2957.270235,151.101.133.140,192.168.1.102,443.0,54348.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,97,,,,,1,,0,,,,97,,0,,31270,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.7e-05,5.7e-05,1535974802.998804,,2957.270292,151.101.133.140,192.168.1.102,443.0,54348.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,31271,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
4.1e-05,4.1e-05,1535974802.998845,,2957.270333,151.101.133.140,192.168.1.102,443.0,54350.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,66,,,,,1,,0,,,,66,,0,,31272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00025,0.00025,1535974802.999095,,2957.270583,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,172,,,,,1,,0,,,,172,,0,,31273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
9.8e-05,9.8e-05,1535974802.999193,,2957.270681,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31274,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.4e-05,6.4e-05,1535974802.999257,,2957.270745,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.2e-05,6.2e-05,1535974802.999319,,2957.270807,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31276,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.8e-05,5.8e-05,1535974802.999377,,2957.270865,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31277,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.5e-05,6.5e-05,1535974802.999442,,2957.27093,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31278,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.004351,0.004351,1535974803.003855,,2957.275343,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31280,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.002554,0.002554,1535974803.006542,,2957.27803,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31282,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
0.00012,0.00012,1535974803.006662,,2957.27815,192.168.1.102,151.101.133.140,54342.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,60,,,,,1,,0,,,,60,,0,,31283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.7e-05,5.7e-05,1535974803.006855,,2957.278343,192.168.1.102,151.101.133.140,54344.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,60,,,,,1,,0,,,,60,,0,,31286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
5.4e-05,5.4e-05,1535974803.006909,,2957.278397,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.1e-05,6.1e-05,1535974803.00697,,2957.278458,192.168.1.102,151.101.133.140,54346.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,98,,,,,1,,0,,,,98,,0,,31288,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6.1e-05,6.1e-05,1535974803.007031,,2957.278519,192.168.1.102,151.101.133.140,54346.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31289,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
6e-05,6e-05,1535974803.007152,,2957.27864,192.168.1.102,151.101.133.140,54338.0,443.0,30:5a:3a:62:72:80,18:a6:f7:eb:77:26,66,,,,,1,,0,,,,66,,0,,31291,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
7.3e-05,7.3e-05,1535974803.00737,,2957.278858,151.101.133.140,192.168.1.102,443.0,54338.0,18:a6:f7:eb:77:26,30:5a:3a:62:72:80,1450,,,,,1,,0,,,,1450,,0,,31293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0.0,0.0
