frame.time_delta,frame.cap_len,frame.len,mqtt.clientid_len,mqtt.conack.flags.reserved,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.dupflag,mqtt.kalive,mqtt.len,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic_len,publish_gap,type
7.5e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0030741691589355,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002999,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,62.0,0.0,DoS
4.9e-05,1073,1073,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,62.0,4.887580871582031e-05,DoS
4.9e-05,1073,1073,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,62.0,0.0,DoS
4.9e-05,1073,1073,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,62.0,0.0,DoS
4.9e-05,1073,1073,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,62.0,0.0,DoS
4.9e-05,1073,1073,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,62.0,0.0,DoS
4.9e-05,1073,1073,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,62.0,0.0,DoS
9.8e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0011329650878906,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001035,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
3.3e-05,335,335,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,62.0,3.314018249511719e-05,DoS
3.3e-05,335,335,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000107,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.003333,217,217,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,62.0,0.0034399032592773,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0010430812835693,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001043,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
3.9e-05,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0,0.0,62.0,3.886222839355469e-05,DoS
3.9e-05,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0,0.0,62.0,0.0,DoS
3.9e-05,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0,0.0,62.0,0.0,DoS
3.9e-05,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0,0.0,62.0,0.0,DoS
3.9e-05,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0,0.0,62.0,0.0,DoS
3.9e-05,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0,0.0,62.0,0.0,DoS
3.9e-05,1211,1211,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0,0.0,62.0,0.0,DoS
7.1e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0017440319061279,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001673,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
4.1e-05,749,749,0.0,0.0,0.0,0.0,0.0,0.0,173.0,3.0,0.0,0.0,62.0,4.100799560546875e-05,DoS
4.1e-05,749,749,0.0,0.0,0.0,0.0,0.0,0.0,173.0,3.0,0.0,0.0,62.0,0.0,DoS
4.1e-05,749,749,0.0,0.0,0.0,0.0,0.0,0.0,173.0,3.0,0.0,0.0,62.0,0.0,DoS
4.1e-05,749,749,0.0,0.0,0.0,0.0,0.0,0.0,173.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,2.9087066650390625e-05,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
2.9e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
4.4e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
6.5e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000996,222,222,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0011050701141357,DoS
4e-05,167,167,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,63.0,3.981590270996094e-05,DoS
0.004077,221,221,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,61.0,0.0040771961212158,DoS
0.007276,221,221,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,61.0,0.0072758197784423,DoS
0.020336,223,223,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,62.0,0.0203361511230468,DoS
0.009205,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203361511230468,DoS
6.8e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203361511230468,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0109510421752929,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001678,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
3e-05,593,593,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,2.9802322387695312e-05,DoS
3e-05,593,593,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
3e-05,593,593,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
3e-05,593,593,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000102,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0002050399780273,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0,DoS
0.000103,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,61.0,0.0,DoS
3.5e-05,92,92,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,3.504753112792969e-05,DoS
0.000134,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504753112792969e-05,DoS
0.000833,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504753112792969e-05,DoS
0.001023,224,224,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,63.0,0.0019900798797607,DoS
4e-05,226,226,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,61.0,3.981590270996094e-05,DoS
5.4e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.981590270996094e-05,DoS
0.000945,218,218,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0009992122650146,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,4.38690185546875e-05,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
4.4e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000104,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.00129,601,601,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0013940334320068,DoS
0.00129,601,601,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.00129,601,601,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.00129,601,601,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,0.0,63.0,0.0,DoS
0.008378,213,213,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0083780288696289,DoS
0.015614,219,219,0.0,0.0,0.0,0.0,0.0,0.0,162.0,3.0,0.0,0.0,62.0,0.0156140327453613,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,7.081031799316406e-05,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
7.1e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000123,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0051040649414062,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.004981,1439,1439,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0062150955200195,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0,DoS
0.006215,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,0.0,61.0,0.0,DoS
5.1e-05,223,223,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,5.1021575927734375e-05,DoS
8.4e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1021575927734375e-05,DoS
0.002114,738,738,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0021979808807373,DoS
0.002114,738,738,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002114,738,738,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002114,738,738,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.002114,738,738,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,0.0,DoS
0.00184,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.007696,224,224,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,61.0,0.0095360279083251,DoS
0.002329,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095360279083251,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0036299228668212,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0,DoS
0.001301,1378,1378,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.0,0.0,61.0,0.0,DoS
0.008868,222,222,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0088679790496826,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,7.796287536621094e-05,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
7.8e-05,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000122,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0004739761352539,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
0.000352,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.0,0.0,0.0,63.0,0.0,DoS
3.2e-05,201,201,0.0,0.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,63.0,3.218650817871094e-05,DoS
8.4e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.218650817871094e-05,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0074508190155029,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0,DoS
0.007367,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,61.0,0.0,DoS
5.6e-05,213,213,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3.0,0.0,0.0,62.0,5.602836608886719e-05,DoS
0.000109,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.602836608886719e-05,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.000446081161499,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
0.000337,1514,1514,0.0,0.0,0.0,0.0,0.0,0.0,169.0,3.0,0.0,0.0,62.0,0.0,DoS
3.6e-05,402,402,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,3.600120544433594e-05,DoS
3.6e-05,402,402,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.0,0.0,0.0,62.0,0.0,DoS
8e-05,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.001195,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
0.001189,1285,1285,0.0,0.0,0.0,0.0,0.0,0.0,176.0,3.0,0.0,0.0,62.0,0.0024640560150146,DoS
0.001189,1285,1285,0.0,0.0,0.0,0.0,0.0,0.0,176.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001189,1285,1285,0.0,0.0,0.0,0.0,0.0,0.0,176.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001189,1285,1285,0.0,0.0,0.0,0.0,0.0,0.0,176.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001189,1285,1285,0.0,0.0,0.0,0.0,0.0,0.0,176.0,3.0,0.0,0.0,62.0,0.0,DoS
0.001189,1285,1285,0.0,0.0,0.0,0.0,0.0,0.0,176.0,3.0,0.0,0.0,62.0,0.0,DoS
